source_id,recording_alias,platform,source_url,source_identifier,source_title,source_creator,publication_date,duration_seconds,runtime,language,public_access_status,source_license_status,source_terms_url,release_raw_media,release_audio,release_converted_wav,release_full_transcript_text,release_text_chunks,release_chunk_metadata,release_topic_timestamp_annotations,recommended_data_license,rights_release_decision,annotation_source_policy,action_required_before_public_release,notes
src_0140,src_0140.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/deltfl-Town_Hall_-_Code_Enforcement_Animal_Control_-_District_4_McCool,deltfl-Town_Hall_-_Code_Enforcement_Animal_Control_-_District_4_McCool,Town Hall - Code Enforcement Animal Control - District 4 McCool,City of Deltona,2021-06-07,4710,01:18:30,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: deltfl-Town_Hall_-_Code_Enforcement_Animal_Control_-_District_4_McCool; upstream YouTube URL: https://www.youtube.com/watch?v=QT3l-l_b5Mc
src_0141,src_0141.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/concoh-Town_Hall_Meeting_-_March_21_2016,concoh-Town_Hall_Meeting_-_March_21_2016,"Town Hall Meeting - March 21, 2016","City of New Carlisle, OH",2016-04-02,4067,01:07:47,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: concoh-Town_Hall_Meeting_-_March_21_2016; upstream YouTube URL: https://www.youtube.com/watch?v=6wLOrfOw6aI
src_0142,src_0142.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/davisca-Utilities_Commission_-_March_17_2021,davisca-Utilities_Commission_-_March_17_2021,"Utilities Commission - March 17, 2021",City of Davis CA,2021-03-22,9897,02:44:57,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: davisca-Utilities_Commission_-_March_17_2021; upstream YouTube URL: https://www.youtube.com/watch?v=DAaf-MIqJLo
src_0143,src_0143.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/davisca-Utilities_Commission_-_May_17_2023,davisca-Utilities_Commission_-_May_17_2023,"Utilities Commission - May 17, 2023",City of Davis CA,2023-05-19,6331,01:45:31,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no_text_only_metadata,yes_metadata_only,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",verify source license note; do not redistribute media/audio/transcripts/text chunks,Archive identifier: davisca-Utilities_Commission_-_May_17_2023; upstream YouTube URL: https://www.youtube.com/watch?v=0mH5VaWMVrg
src_0144,src_0144.json,internet_archive_community_media_with_upstream_youtube_metadata,https://archive.org/details/octvmi-Village_of_Oxford_Council_11_11_25,octvmi-Village_of_Oxford_Council_11_11_25,Village of Oxford Council 11/11/25,Oxford Community TV,2025-11-13,5422,01:30:22,English,public_source_url_available,public_access_no_redistribution_assumed_until_license_verified,https://archive.org/about/terms.php; https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC BY 4.0 for authors_original_annotations_only; no rights granted to third-party media/transcripts,safe_release_manifest_annotations_code_only_no_media_no_transcripts,"manual_verified; if seeded from public agenda/chapter markers, normalize labels and disclose as public_seeded_manual_verified",none_remaining_after_final_source_link_update; do not redistribute media/audio/transcripts/text chunks,Archive identifier: octvmi-Village_of_Oxford_Council_11_11_25; upstream YouTube URL: https://www.youtube.com/watch?v=6IkM_UAUT88
src_0145,src_0145.json,youtube,https://www.youtube.com/watch?v=IFjD3NMv6Kw,IFjD3NMv6Kw,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0146,src_0146.json,youtube,https://www.youtube.com/watch?v=2aHIb2vrkuQ,2aHIb2vrkuQ,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0147,src_0147.json,youtube,https://www.youtube.com/watch?v=8MqGZSpWq3U,8MqGZSpWq3U,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0148,src_0148.json,youtube,https://www.youtube.com/watch?v=BHW7QI7ZOgQ,BHW7QI7ZOgQ,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0149,src_0149.json,youtube,https://www.youtube.com/watch?v=PHU1YeIKFGw,PHU1YeIKFGw,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0150,src_0150.json,youtube,https://www.youtube.com/watch?v=QvY-yrXle2E,QvY-yrXle2E,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0151,src_0151.json,youtube,https://www.youtube.com/watch?v=a_tZvJg1QOs,a_tZvJg1QOs,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0152,src_0152.json,youtube,https://www.youtube.com/watch?v=Hsv2-kYaNp4,Hsv2-kYaNp4,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0153,src_0153.json,youtube,https://www.youtube.com/watch?v=JEUb4zjfh0M,JEUb4zjfh0M,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0154,src_0154.json,youtube,https://www.youtube.com/watch?v=b9VQ1b19-Tg,b9VQ1b19-Tg,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0155,src_0155.json,youtube,https://www.youtube.com/watch?v=rKpltaOMFdc,rKpltaOMFdc,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0156,src_0156.json,youtube,https://www.youtube.com/watch?v=5GbqQ2a7gp4,5GbqQ2a7gp4,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0157,src_0157.json,youtube,https://www.youtube.com/watch?v=53yPfrqbpkE,53yPfrqbpkE,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0158,src_0158.json,youtube,https://www.youtube.com/watch?v=6CfRSzaBn1M,6CfRSzaBn1M,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0159,src_0159.json,youtube,https://www.youtube.com/watch?v=JWTCQQKpRBM,JWTCQQKpRBM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0160,src_0160.json,youtube,https://www.youtube.com/watch?v=UVf2Yw7uFoE,UVf2Yw7uFoE,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0161,src_0161.json,youtube,https://www.youtube.com/watch?v=o8NiE3XMPrM,o8NiE3XMPrM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0162,src_0162.json,youtube,https://www.youtube.com/watch?v=bDVpI23q8Zg,bDVpI23q8Zg,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0163,src_0163.json,youtube,https://www.youtube.com/watch?v=ztyHfVLcp24,ztyHfVLcp24,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0164,src_0164.json,youtube,https://www.youtube.com/watch?v=3ibb9otf2DA,3ibb9otf2DA,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0165,src_0165.json,youtube,https://www.youtube.com/watch?v=LACYIENEiCs,LACYIENEiCs,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0166,src_0166.json,youtube,https://www.youtube.com/watch?v=LnJwH_PZXnM,LnJwH_PZXnM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0167,src_0167.json,youtube,https://www.youtube.com/watch?v=YY2yjEEoB3U,YY2yjEEoB3U,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0168,src_0168.json,youtube,https://www.youtube.com/watch?v=_mxovBWI9m0,_mxovBWI9m0,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0169,src_0169.json,youtube,https://www.youtube.com/watch?v=jImgnkT-YNM,jImgnkT-YNM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0170,src_0170.json,youtube,https://www.youtube.com/watch?v=wWD2SHQkFko,wWD2SHQkFko,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0171,src_0171.json,youtube,https://www.youtube.com/watch?v=2Wuuc_ES1Js,2Wuuc_ES1Js,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0172,src_0172.json,youtube,https://www.youtube.com/watch?v=JJ_OUB14Iqs,JJ_OUB14Iqs,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0173,src_0173.json,youtube,https://www.youtube.com/watch?v=Fiv2Wf7fcsA,Fiv2Wf7fcsA,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0174,src_0174.json,youtube,https://www.youtube.com/watch?v=LAvRpXV0L24,LAvRpXV0L24,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0175,src_0175.json,youtube,https://www.youtube.com/watch?v=gW3vVIFRVhw,gW3vVIFRVhw,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0176,src_0176.json,youtube,https://www.youtube.com/watch?v=7ARBJQn6QkM,7ARBJQn6QkM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0177,src_0177.json,youtube,https://www.youtube.com/watch?v=0I81a0ogPaw,0I81a0ogPaw,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0178,src_0178.json,youtube,https://www.youtube.com/watch?v=jWE9oDY34wk,jWE9oDY34wk,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0179,src_0179.json,youtube,https://www.youtube.com/watch?v=SC0m7lxrJmQ,SC0m7lxrJmQ,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0180,src_0180.json,youtube,https://www.youtube.com/watch?v=30knYInYMR4,30knYInYMR4,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0181,src_0181.json,youtube,https://www.youtube.com/watch?v=zR3ShbDTvBM,zR3ShbDTvBM,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
src_0182,src_0182.json,youtube,https://www.youtube.com/watch?v=5hCq0V_edbY,5hCq0V_edbY,,,,,,English,public_url_available,platform_terms_no_redistribution,https://www.youtube.com/static?template=terms,no,no,no,no,no,yes_metadata_only_no_transcript_text,yes_authors_original_annotation_layer,CC_BY_4_0_for_authors_original_annotations_and_metadata_only,annotation_layer_only; no redistribution of third-party media/transcript/chunk text,release normalized/manually verified topic labels and timestamps; mark timeline/agenda-seeded labels explicitly when applicable,verify that the URL is the original public meeting source; do not release YouTube-derived media/transcripts/chunks,Archive identifier: ; upstream YouTube URL:
